REAL_ESTATE_ID,Township,Deeded_Acreage,Total_sale_Price,Year_Built,HEATED_AREA,DESIGN_STYLE,BATH,Story_Height,PHYSICAL_CITY,PHYSICAL_ZIP_CODE,year,month,Quarter
53541,1,0.28,163500,1954,1538,A,A,A,RALEIGH,27607.0,1997,10,4
53547,13,0.31,173000,1971,2662,A,E,C,RALEIGH,27609.0,1997,8,3
53580,16,0.24,52500,1959,1375,G,A,A,RALEIGH,27610.0,1993,7,3
53614,1,0.21,77500,1951,972,A,A,A,RALEIGH,27604.0,1996,7,3
53632,13,0.46,130000,1969,2326,I,J,A,RALEIGH,27609.0,1992,10,4
53639,17,0.45,76000,1966,1558,G,C,A,KNIGHTDALE,27545.0,1992,3,1
53676,1,0.27,155000,1948,672,A,A,A,RALEIGH,27607.0,1990,7,3
53678,16,0.46,63500,1959,1196,A,A,A,GARNER,27529.0,1991,3,1
53765,1,0.34,119000,1940,2240,A,J,B,RALEIGH,27604.0,1992,9,3
53772,17,0.56,120000,1960,1414,G,B,A,RALEIGH,27616.0,1999,9,3
53819,1,0.21,80000,1950,956,A,A,A,RALEIGH,27610.0,1998,3,1
53850,13,0.69,99000,1963,2130,G,C,A,RALEIGH,27615.0,1999,9,3
53851,18,0.26,63500,1950,744,A,A,A,RALEIGH,27603.0,1998,1,1
53883,1,0.13,10000,1915,916,A,A,A,RALEIGH,27605.0,1996,7,3
53945,1,0.19,32800,1959,1215,A,B,A,RALEIGH,27610.0,1999,5,2
53965,1,0.29,44500,1925,1427,A,C,A,RALEIGH,27608.0,1990,7,3
53980,1,0.27,155000,1948,1783,A,D,A,RALEIGH,27608.0,1998,8,3
53983,16,0.21,45000,1953,796,A,A,A,RALEIGH,27603.0,1991,10,4
53996,16,0.3,110000,1956,1440,G,A,A,GARNER,27529.0,1999,10,4
53997,16,0.71,112500,1967,2082,A,C,A,GARNER,27529.0,1994,1,1
53998,16,0.35,86000,1967,1276,G,B,A,GARNER,27529.0,1998,12,4
54004,1,0.61,99000,1957,1608,A,C,A,RALEIGH,27610.0,1993,5,2
54021,1,0.33,75000,1967,1999,G,C,A,RALEIGH,27608.0,1991,6,2
54026,7,0.43,70500,1973,1540,G,C,A,RALEIGH,27612.0,1994,3,1
54035,1,0.43,140000,1939,3421,A,E,I,RALEIGH,27607.0,1993,5,2
54048,1,0.21,180000,1950,2699,A,C,K,RALEIGH,27608.0,1999,9,3
54050,1,0.32,255000,1950,2820,A,E,C,RALEIGH,27608.0,1993,6,2
54063,1,0.97,341500,1976,3021,K,F,C,RALEIGH,27609.0,1993,7,3
54069,16,0.37,38500,1964,1066,A,B,A,GARNER,27529.0,1991,5,2
54070,1,0.13,107500,1909,1888,A,C,B,RALEIGH,27608.0,1992,8,3
54110,4,0.55,99000,1971,1813,I,D,A,CARY,27511.0,1992,7,3
54127,5,1.5,63000,1950,920,A,A,A,MORRISVILLE,27560.0,1993,3,1
54135,18,0.58,100000,1971,1514,A,C,A,CARY,27518.0,1994,11,4
54142,10,1.18,85000,1959,1300,A,A,A,KNIGHTDALE,27545.0,1999,11,4
54148,16,0.31,77000,1955,1082,G,A,A,GARNER,27529.0,1995,10,4
54154,4,0.46,134500,1983,1532,A,C,A,RALEIGH,27607.0,1997,12,4
54158,15,0.77,85000,1969,1040,A,A,A,RALEIGH,27603.0,1999,11,4
54183,13,0.2,80000,1971,1502,I,B,A,RALEIGH,27604.0,1991,5,2
54196,16,0.33,74500,1971,1484,A,C,A,GARNER,27529.0,1990,9,3
54214,1,0.17,56000,1948,740,A,A,A,RALEIGH,27604.0,1998,2,1
54217,1,0.26,50000,1964,1000,A,A,A,RALEIGH,27610.0,1991,2,1
54219,7,0.57,95000,1963,1430,G,C,A,RALEIGH,27615.0,1992,8,3
54224,1,0.2,103000,1944,888,A,A,A,RALEIGH,27608.0,1996,8,3
54230,7,0.57,115000,1962,2324,I,E,A,RALEIGH,27612.0,1990,10,4
54239,16,0.82,70000,1980,1128,G,C,A,RALEIGH,27610.0,1992,2,1
54244,16,0.5,80000,1975,2400,G,C,A,RALEIGH,27610.0,1992,10,4
54245,16,0.47,87000,1976,1274,A,C,A,RALEIGH,27610.0,1993,9,3
54265,9,0.62,80000,1910,1091,A,A,A,ZEBULON,27597.0,1996,9,3
54288,16,0.57,96500,1973,1302,G,C,A,GARNER,27529.0,1995,7,3
54303,1,1.65,124000,1962,2454,I,D,A,RALEIGH,27606.0,1990,9,3
54321,7,0.86,195000,1970,3316,A,C,A,RALEIGH,27612.0,1994,11,4
54324,16,0.43,89000,1958,2416,G,J,A,GARNER,27529.0,1991,11,4
54343,1,0.44,92500,1964,3222,A,E,A,RALEIGH,27609.0,1990,6,2
54349,4,0.47,130000,1963,2640,A,E,A,CARY,27513.0,1994,12,4
54352,7,0.43,141500,1969,1792,G,C,A,RALEIGH,27615.0,1998,1,1
54355,7,0.42,100000,1968,1730,G,C,A,RALEIGH,27612.0,1991,4,2
54370,1,0.34,101500,1967,1612,A,C,A,RALEIGH,27609.0,1993,4,2
54371,1,0.17,60000,1950,1488,A,A,A,RALEIGH,27604.0,1998,9,3
54375,1,0.53,195000,1968,2279,A,C,B,RALEIGH,27612.0,1997,4,2
54376,17,0.47,85000,1966,1586,I,C,A,RALEIGH,27604.0,1993,6,2
54382,1,0.54,72500,1956,1582,A,B,A,RALEIGH,27606.0,1990,10,4
54383,7,0.59,145000,1969,1495,G,C,A,RALEIGH,27609.0,1998,4,2
54391,16,0.47,133000,1971,2364,G,D,A,RALEIGH,27603.0,1996,10,4
54424,9,0.26,90000,1965,1000,A,C,A,ZEBULON,27597.0,1994,10,4
54432,1,0.33,285000,1976,2594,A,C,A,RALEIGH,27608.0,1997,6,2
54439,4,1.04,210000,1997,1635,A,C,A,APEX,27523.0,1997,10,4
54446,9,1.0,70000,1972,970,G,A,A,ZEBULON,27597.0,1999,11,4
54454,2,1.18,117000,1960,2359,A,D,A,RALEIGH,27614.0,1993,5,2
54496,1,0.13,20000,1920,993,A,A,A,RALEIGH,27601.0,1993,7,3
54545,1,0.36,152000,1957,1786,A,C,A,RALEIGH,27608.0,1994,5,2
54560,9,2.76,18000,2022,2185,A,D,B,WENDELL,27591.0,1992,8,3
54614,13,0.28,102000,1965,1236,A,B,A,RALEIGH,27609.0,1997,12,4
54630,4,0.73,259500,1972,4538,I,J,A,CARY,27511.0,1994,7,3
54645,9,15.0,65000,1910,1409,A,A,A,ZEBULON,27597.0,1990,2,1
54649,9,1.23,278000,1997,2650,A,F,B,ZEBULON,27597.0,1998,6,2
54668,16,0.18,67000,1971,1008,G,A,A,RALEIGH,27610.0,1998,11,4
54709,1,0.85,143500,1956,2292,A,E,A,RALEIGH,27607.0,1992,10,4
54773,10,1.0,91000,1956,2047,A,D,A,KNIGHTDALE,27545.0,1995,2,1
54812,1,0.26,145000,1941,2927,A,F,C,RALEIGH,27607.0,1991,2,1
54819,1,0.76,115000,1954,2210,A,B,A,RALEIGH,27610.0,1992,12,4
54844,1,0.32,90500,1961,1092,A,B,A,RALEIGH,27610.0,1998,1,1
54845,1,0.17,47500,1928,1152,A,A,A,RALEIGH,27604.0,1995,10,4
54856,9,0.47,48500,1970,1107,A,A,A,ZEBULON,27597.0,1995,11,4
54887,1,0.39,49000,1924,1074,A,A,A,RALEIGH,27610.0,1999,9,3
54934,16,0.22,70000,1969,2172,A,D,A,RALEIGH,27610.0,1997,8,3
54956,1,0.32,145000,1951,2454,A,C,K,RALEIGH,27607.0,1994,12,4
54962,18,2.59,280000,1966,1776,I,C,A,RALEIGH,27606.0,1995,1,1
54968,14,1.01,390000,1992,3710,A,J,C,WAKE FOREST,27587.0,1997,7,3
54972,10,0.24,80000,1962,1066,G,A,A,WENDELL,27591.0,1997,8,3
55007,1,0.55,250000,1950,2870,A,E,A,RALEIGH,27608.0,1994,8,3
55020,1,0.5,251500,1958,5069,A,F,C,RALEIGH,27609.0,1996,4,2
55025,1,1.0,22500,1956,1512,A,A,A,RALEIGH,27601.0,1997,7,3
55036,1,0.48,105000,1964,1170,A,B,A,RALEIGH,27606.0,1997,10,4
55041,13,0.52,181000,1971,2562,I,E,A,RALEIGH,27615.0,1993,9,3
55048,16,0.37,89000,1959,1120,A,B,A,GARNER,27529.0,1998,12,4
55049,7,0.59,66000,1966,2398,G,E,A,RALEIGH,27609.0,1997,7,3
55085,4,0.38,159000,1970,2748,J,E,A,CARY,27511.0,1997,7,3
55113,18,0.26,83000,1967,1624,A,B,A,RALEIGH,27603.0,1992,11,4
55154,16,0.34,30000,1971,1035,A,A,A,GARNER,27529.0,1992,7,3
55164,1,0.22,78000,1950,1888,A,B,A,RALEIGH,27610.0,1995,3,1
55170,1,0.18,140000,1956,1494,A,C,A,RALEIGH,27607.0,1997,7,3
55219,1,0.55,99000,1961,2097,I,E,A,RALEIGH,27609.0,1990,11,4
55220,17,0.46,93000,1966,1503,A,C,A,RALEIGH,27604.0,1995,8,3
55228,17,0.47,94000,1964,1368,G,C,A,RALEIGH,27604.0,1995,12,4
55241,1,0.76,160000,1957,1684,A,C,A,RALEIGH,27609.0,1995,10,4
55268,9,0.34,45000,1947,1178,A,A,A,ZEBULON,27597.0,1991,4,2
55282,10,1.9,215000,1961,2801,A,J,A,WENDELL,27591.0,1998,7,3
55287,1,0.48,65500,1951,820,A,A,A,RALEIGH,27610.0,1998,8,3
55339,7,0.54,200000,1964,2792,A,J,B,RALEIGH,27612.0,1993,4,2
55342,18,0.5,65000,1985,1552,A,C,A,RALEIGH,27603.0,1990,6,2
55352,16,0.45,125000,1968,2450,I,D,A,RALEIGH,27603.0,1994,5,2
55354,1,0.25,170000,1927,3256,A,F,C,RALEIGH,27608.0,1992,9,3
55355,17,0.38,80500,1970,1609,I,B,A,RALEIGH,27604.0,1990,8,3
55359,1,0.45,243000,1966,3795,A,D,B,RALEIGH,27612.0,1992,11,4
55384,16,0.47,67000,1969,1378,A,B,A,RALEIGH,27603.0,1993,9,3
55431,1,0.2,56500,1955,988,A,A,A,RALEIGH,27610.0,1998,7,3
55455,13,0.48,85500,1972,1766,A,B,A,RALEIGH,27616.0,1999,1,1
55460,13,0.34,148000,1967,1692,A,C,A,RALEIGH,27609.0,1998,11,4
55483,1,0.23,93000,1955,1476,A,B,A,RALEIGH,27610.0,1999,10,4
55484,1,0.2,72000,1962,1175,A,B,A,RALEIGH,27610.0,1995,6,2
55489,1,0.42,268000,1950,2746,A,E,A,RALEIGH,27607.0,1996,6,2
55491,17,0.56,94000,1971,1980,I,J,A,RALEIGH,27604.0,1992,5,2
55502,1,0.22,140000,1942,2024,A,D,A,RALEIGH,27607.0,1996,12,4
55506,17,0.45,97000,1966,2382,I,D,A,RALEIGH,27604.0,1991,4,2
55518,1,0.17,138000,1915,1533,A,B,B,RALEIGH,27608.0,1993,7,3
55539,13,0.39,168500,1971,2090,A,C,B,RALEIGH,27615.0,1998,1,1
55564,1,0.22,150000,1925,3081,A,C,A,RALEIGH,27604.0,1998,7,3
55571,4,0.44,115000,1971,2071,I,D,A,CARY,27511.0,1991,8,3
55577,1,0.11,140000,1935,1725,A,B,I,RALEIGH,27604.0,1998,12,4
55589,18,0.46,45000,1955,1359,A,A,A,RALEIGH,27603.0,1993,11,4
55612,2,4.52,299000,1991,3120,A,E,A,RALEIGH,27614.0,1999,7,3
55634,2,0.9,185000,1987,1930,A,D,C,RALEIGH,27614.0,1998,7,3
55649,1,0.22,28000,1952,1173,A,B,A,RALEIGH,27603.0,1997,12,4
55660,1,0.38,59500,1954,1540,A,A,A,RALEIGH,27606.0,1990,6,2
55663,1,0.17,120000,1945,1567,A,C,B,RALEIGH,27607.0,1993,6,2
55669,1,0.31,85000,1958,1398,A,B,A,RALEIGH,27606.0,1995,8,3
55680,4,0.25,98000,1962,1249,G,B,A,CARY,27513.0,1996,5,2
55691,17,0.64,65000,1961,1144,A,A,A,RALEIGH,27610.0,1994,6,2
55722,17,0.47,60500,1962,2320,A,F,A,RALEIGH,27604.0,1998,8,3
55731,16,0.49,141500,1963,2207,I,D,A,RALEIGH,27603.0,1998,2,1
55738,12,0.2,55500,1955,1095,G,A,A,FUQUAY VARINA,27526.0,1992,2,1
55750,8,0.32,142000,1972,1655,A,C,A,RALEIGH,27613.0,1999,11,4
55754,8,0.32,153000,1973,1836,I,E,A,RALEIGH,27613.0,1998,8,3
55769,8,0.37,106500,1989,2711,J,C,A,RALEIGH,27613.0,1990,6,2
55771,16,0.37,77000,1960,2280,A,J,A,GARNER,27529.0,1992,6,2
55771,16,0.37,77000,1970,552,A,J,A,GARNER,27529.0,1992,6,2
55811,19,0.44,63000,1963,1160,G,A,A,WAKE FOREST,27587.0,1990,7,3
55819,14,1.48,35000,1925,1507,A,A,A,WAKE FOREST,27587.0,1991,3,1
55851,1,0.4,410000,1968,3783,I,F,A,RALEIGH,27612.0,1998,10,4
55868,1,0.37,158000,1965,2601,A,E,A,RALEIGH,27609.0,1996,8,3
55947,1,0.37,152000,1965,2301,I,E,A,RALEIGH,27609.0,1995,3,1
55978,16,0.48,68500,1960,1456,A,A,A,RALEIGH,27603.0,1993,12,4
56018,1,0.3,92500,1966,1908,A,C,A,RALEIGH,27609.0,1991,11,4
56025,4,0.43,104000,1965,2126,G,C,A,CARY,27511.0,1993,3,1
56026,4,0.57,163500,1970,1646,G,C,A,CARY,27511.0,1999,1,1
56048,16,0.3,78000,1960,1092,A,A,A,GARNER,27529.0,1996,11,4
56061,1,0.11,146000,1954,1008,A,A,B,RALEIGH,27604.0,1999,7,3
56066,13,0.4,195000,1970,2184,A,D,C,RALEIGH,27615.0,1994,9,3
56073,1,0.24,240000,1930,2568,A,E,B,RALEIGH,27608.0,1996,12,4
56180,17,0.64,119000,1966,1404,A,C,A,KNIGHTDALE,27545.0,1998,9,3
56207,16,0.47,110000,1985,1324,A,C,A,RALEIGH,27603.0,1998,11,4
56232,1,0.16,25000,1920,1247,A,C,A,RALEIGH,27607.0,1990,2,1
56254,18,0.24,70000,1968,1962,A,C,A,RALEIGH,27603.0,1992,11,4
56280,17,1.0,190000,1959,1120,A,A,A,KNIGHTDALE,27545.0,1997,10,4
56285,16,0.5,78000,1958,1175,A,A,A,RALEIGH,27603.0,1995,5,2
56286,13,0.31,111000,1967,2415,I,D,A,RALEIGH,27609.0,1993,10,4
56296,17,3.05,180000,1970,1500,A,C,A,RALEIGH,27616.0,1999,7,3
56330,1,0.22,86000,1957,1175,G,A,A,RALEIGH,27610.0,1997,9,3
56331,1,0.22,55000,1959,1050,G,A,A,RALEIGH,27610.0,1993,7,3
56337,1,0.17,72000,1959,1000,A,B,A,RALEIGH,27610.0,1999,11,4
56365,4,0.25,58000,1969,1080,A,A,A,CARY,27511.0,1991,10,4
56386,17,0.8,81000,1959,1474,G,C,A,KNIGHTDALE,27545.0,1994,3,1
56387,16,0.32,110000,1971,1808,I,E,A,GARNER,27529.0,1993,12,4
56411,8,0.74,20000,1959,2000,A,E,A,RALEIGH,27613.0,1992,4,2
56419,1,0.11,14000,1920,899,A,A,A,RALEIGH,27601.0,1999,2,1
56421,9,0.37,66000,1971,1375,A,B,A,ZEBULON,27597.0,1994,5,2
56452,12,0.41,83000,1950,1623,A,A,A,FUQUAY VARINA,27526.0,1996,9,3
56516,1,0.15,15500,1945,1136,A,A,A,RALEIGH,27610.0,1994,12,4
56517,16,0.21,68000,1952,854,A,A,A,RALEIGH,27603.0,1999,4,2
56533,1,0.45,100000,1998,3367,A,D,C,RALEIGH,27608.0,1998,6,2
56548,16,0.33,113000,1960,1488,A,C,A,GARNER,27529.0,1998,11,4
56549,7,0.41,84000,1960,2132,G,B,A,RALEIGH,27615.0,1990,4,2
56568,1,0.43,45000,1955,1229,A,A,A,RALEIGH,27610.0,1991,8,3
56598,11,0.5,150000,1965,2355,G,E,A,RALEIGH,27607.0,1990,7,3
56605,4,0.48,141000,1971,1693,G,J,A,CARY,27511.0,1996,10,4
56616,19,0.44,137000,1965,1740,A,C,A,WAKE FOREST,27587.0,1999,11,4
56634,1,0.5,119000,1966,2091,I,D,A,RALEIGH,27609.0,1993,5,2
56658,1,0.18,29000,1952,914,A,A,A,RALEIGH,27610.0,1991,10,4
56702,1,0.16,248000,1923,1951,A,C,K,RALEIGH,27608.0,1998,9,3
56703,1,0.17,152000,1950,2569,A,C,A,RALEIGH,27608.0,1993,7,3
56721,12,1.01,45000,1940,1708,A,A,A,FUQUAY VARINA,27526.0,1993,11,4
56727,10,8.1,90000,1965,1368,A,C,A,RALEIGH,27610.0,1991,11,4
56743,12,0.25,42000,1952,770,A,A,A,FUQUAY VARINA,27526.0,1990,5,2
56765,4,0.43,155000,1979,2705,A,D,C,CARY,27511.0,1997,7,3
56773,4,0.35,170500,1975,2497,A,D,C,CARY,27511.0,1998,4,2
56787,20,3.93,370000,1954,4665,A,F,A,APEX,27502.0,1998,8,3
56810,4,0.28,141000,1971,1813,I,C,A,CARY,27511.0,1995,8,3
56821,1,0.36,276000,1958,2987,A,E,A,RALEIGH,27612.0,1997,11,4
56825,1,0.24,274000,1929,2487,A,E,A,RALEIGH,27608.0,1996,3,1
56827,1,0.26,25000,1960,975,A,A,A,RALEIGH,27610.0,1998,10,4
56842,1,0.2,68000,1942,979,A,A,A,RALEIGH,27607.0,1992,6,2
56894,1,0.4,164000,1971,2214,A,B,C,RALEIGH,27612.0,1992,7,3
56896,13,0.31,145000,1972,2196,A,D,C,RALEIGH,27609.0,1995,8,3
56945,1,0.3,140500,1965,2516,A,E,A,RALEIGH,27609.0,1999,3,1
56974,1,0.29,275000,1951,3561,A,D,A,RALEIGH,27605.0,1996,8,3
56980,16,0.69,32000,1960,1056,A,A,A,RALEIGH,27610.0,1994,3,1
56998,1,0.29,121000,1925,2357,A,C,K,RALEIGH,27608.0,1991,6,2
57005,1,0.15,223000,1923,1840,A,B,C,RALEIGH,27608.0,1998,6,2
57030,13,0.35,173500,1966,2750,A,D,C,RALEIGH,27609.0,1997,10,4
57032,13,0.26,155000,1970,2444,A,D,C,RALEIGH,27609.0,1996,4,2
57048,8,0.75,78000,1960,1217,A,A,A,RALEIGH,27613.0,1999,12,4
57071,18,0.26,80000,1952,1339,A,A,A,RALEIGH,27603.0,1997,10,4
57073,10,0.72,1000,1967,1224,A,A,A,WENDELL,27591.0,1995,1,1
57082,17,0.56,96000,1964,1469,G,B,A,KNIGHTDALE,27545.0,1997,2,1
57084,10,0.71,1000,1970,1241,A,A,A,WENDELL,27591.0,1995,1,1
57090,10,1.4,52500,1960,800,A,A,A,ZEBULON,27597.0,1999,4,2
57096,17,0.25,85000,1940,1730,A,C,A,KNIGHTDALE,27545.0,1999,9,3
57139,1,0.25,65000,1963,1000,G,B,A,RALEIGH,27610.0,1992,12,4
57184,4,0.49,110000,1972,2004,I,D,A,RALEIGH,27607.0,1992,4,2
57190,1,0.55,162000,1969,1944,G,C,A,RALEIGH,27610.0,1998,5,2
57197,1,0.42,130000,1952,2604,A,D,A,RALEIGH,27605.0,1994,4,2
57212,7,2.07,171000,1961,2836,A,J,A,RALEIGH,27612.0,1992,8,3
57215,4,0.67,157000,1965,2157,G,B,A,CARY,27511.0,1999,2,1
57216,1,0.51,155000,1959,2113,A,C,A,RALEIGH,27606.0,1998,8,3
57224,18,1.17,130000,1960,1404,A,C,A,APEX,27539.0,1999,11,4
57230,6,0.42,10000,1950,1120,A,A,A,HOLLY SPRINGS,27540.0,1993,3,1
57233,6,0.25,1000,1967,792,A,A,A,HOLLY SPRINGS,27540.0,1998,4,2
57240,4,1.44,125000,1957,2325,A,C,A,CARY,27518.0,1991,5,2
57324,16,0.28,70000,1958,928,A,A,A,GARNER,27529.0,1998,12,4
57341,17,0.39,87000,1970,1581,I,J,A,RALEIGH,27604.0,1994,1,1
57344,1,0.28,96500,1950,980,A,C,A,RALEIGH,27607.0,1995,8,3
57383,9,0.38,94500,1973,1269,G,C,A,ZEBULON,27597.0,1996,7,3
57405,16,0.46,74000,1956,1806,A,B,A,GARNER,27529.0,1993,4,2
57417,19,0.8,125000,1999,1456,A,C,A,ROLESVILLE,27571.0,1999,6,2
57419,19,0.76,127500,1984,2024,A,D,C,ROLESVILLE,27571.0,1990,12,4
57422,19,0.79,80000,1988,1440,A,C,A,ROLESVILLE,27571.0,1990,6,2
57424,19,0.77,130000,1994,1613,A,C,A,ROLESVILLE,27571.0,1995,1,1
57426,19,0.81,135000,1995,1576,A,C,A,ROLESVILLE,27571.0,1995,9,3
57427,19,0.79,138000,1995,1605,A,C,A,ROLESVILLE,27571.0,1999,11,4
57472,1,0.14,53000,1949,862,A,A,A,RALEIGH,27608.0,1992,1,1
57482,1,0.48,295000,1964,4046,A,F,I,RALEIGH,27609.0,1992,6,2
57493,1,0.26,81500,1962,1146,A,C,A,RALEIGH,27610.0,1997,10,4
57534,20,0.24,46000,1972,1107,A,B,A,APEX,27502.0,1994,11,4
57550,20,0.29,3000,1948,735,A,A,A,APEX,27502.0,1999,10,4
57576,4,0.28,127000,1972,2052,A,D,C,CARY,27511.0,1992,12,4
57586,4,0.23,97000,1973,1756,I,C,A,CARY,27513.0,1993,3,1
57588,4,0.29,135000,1972,1739,I,C,A,CARY,27513.0,1998,12,4
57635,5,0.48,127500,1969,1606,I,D,A,CARY,27513.0,1996,5,2
57637,1,0.43,110000,1960,1724,G,C,A,RALEIGH,27609.0,1991,11,4
57647,7,0.43,146500,1965,2632,I,E,A,RALEIGH,27609.0,1997,9,3
57663,1,0.31,100000,1956,1356,A,A,A,RALEIGH,27612.0,1995,12,4
57665,4,0.46,141500,1966,2034,A,D,C,CARY,27511.0,1997,5,2
57673,1,0.18,147500,1945,1721,A,C,K,RALEIGH,27608.0,1993,7,3
57688,1,0.2,62000,1930,852,A,A,A,RALEIGH,27603.0,1997,11,4
57693,1,0.52,280000,1964,2818,A,D,A,RALEIGH,27609.0,1998,8,3
57700,19,0.42,64000,1935,1753,A,A,A,ROLESVILLE,27571.0,1992,12,4
57703,4,0.46,180000,1968,2182,G,C,A,RALEIGH,27607.0,1999,1,1
57713,17,2.44,240500,1972,3755,A,F,L,RALEIGH,27604.0,1995,8,3
57738,1,0.33,184000,1969,2236,I,E,A,RALEIGH,27609.0,1999,5,2
57744,17,0.28,120000,1965,1844,I,D,A,RALEIGH,27604.0,1995,9,3
57753,9,0.48,37000,1971,1000,G,A,A,ZEBULON,27597.0,1991,6,2
57766,16,0.49,12500,1969,1320,A,B,A,RALEIGH,27610.0,1992,2,1
57768,1,0.17,153000,1922,1256,A,C,A,RALEIGH,27608.0,1997,5,2
57779,1,0.17,52500,1928,1204,A,A,A,RALEIGH,27603.0,1993,12,4
57798,18,0.71,34000,1973,1789,A,D,A,RALEIGH,27603.0,1996,7,3
57865,19,1.55,44000,2007,1795,O,C,A,ZEBULON,27597.0,1996,6,2
57867,10,0.17,85000,1996,1035,A,C,A,WENDELL,27591.0,1998,8,3
57929,7,0.43,137000,1973,1880,I,D,A,RALEIGH,27609.0,1998,7,3
57930,7,0.4,110000,1974,1309,I,C,A,RALEIGH,27609.0,1994,9,3
57932,7,0.24,93500,1974,1789,I,D,A,RALEIGH,27609.0,1991,12,4
57935,7,0.37,99000,1973,1873,I,D,A,RALEIGH,27609.0,1993,9,3
57948,13,0.44,172000,1974,2957,J,E,A,RALEIGH,27609.0,1998,4,2
57959,1,0.36,455000,1930,3461,A,F,C,RALEIGH,27608.0,1995,4,2
57969,1,0.34,193000,1967,3036,I,D,A,RALEIGH,27609.0,1996,8,3
57977,4,0.56,5000,1968,2690,A,C,B,CARY,27511.0,1995,3,1
57980,11,0.44,167500,1964,2231,I,E,A,RALEIGH,27612.0,1997,10,4
57991,16,0.5,125000,1959,2871,A,A,A,RALEIGH,27603.0,1994,5,2
57994,1,0.16,91000,1990,1572,A,D,C,RALEIGH,27607.0,1990,11,4
58020,18,1.02,180000,1971,2262,A,D,A,RALEIGH,27606.0,1994,10,4
58033,4,0.27,132000,1971,1861,I,E,A,CARY,27511.0,1995,8,3
58062,17,0.33,100000,1966,1510,I,C,A,RALEIGH,27604.0,1992,9,3
58063,18,0.25,95000,1984,1154,A,C,A,RALEIGH,27603.0,1999,8,3
58065,1,0.63,200000,1957,3754,A,E,A,RALEIGH,27607.0,1994,8,3
58068,6,1.5,70000,1911,3284,A,C,C,NEW HILL,27562.0,1991,2,1
58120,12,0.95,78500,1920,1904,A,C,C,FUQUAY VARINA,27526.0,1994,10,4
58122,1,0.16,116000,1970,1008,A,B,A,RALEIGH,27604.0,1997,9,3
58126,1,0.63,233000,1959,2857,A,F,B,RALEIGH,27608.0,1997,9,3
58130,4,0.46,147000,1971,2115,I,C,A,CARY,27511.0,1998,7,3
58149,1,0.16,45000,1950,879,A,A,A,RALEIGH,27603.0,1996,12,4
58164,1,0.18,42000,1920,1272,A,A,A,RALEIGH,27601.0,1997,1,1
58193,17,0.33,79500,1959,1118,G,A,A,RALEIGH,27604.0,1994,4,2
58197,16,0.3,63500,1971,1040,G,C,A,GARNER,27529.0,1991,9,3
58214,13,0.48,73000,1978,1196,A,C,A,RALEIGH,27616.0,1993,10,4
58220,13,0.45,73500,1975,1743,I,C,A,RALEIGH,27616.0,1991,10,4
58386,16,0.41,110000,1963,1266,G,B,A,RALEIGH,27603.0,1998,10,4
58396,1,0.45,219500,1958,2834,A,D,I,RALEIGH,27609.0,1996,5,2
58397,11,0.41,89000,1961,1050,A,B,A,RALEIGH,27606.0,1995,8,3
58398,4,0.3,112500,1968,1620,A,E,A,CARY,27511.0,1996,7,3
58411,1,0.52,350000,1977,4800,A,E,C,RALEIGH,27609.0,1993,8,3
58423,16,0.45,80000,1984,1160,A,B,A,GARNER,27529.0,1995,8,3
58467,16,0.58,61000,1961,2128,A,C,C,GARNER,27529.0,1993,10,4
58486,1,0.27,125000,1997,2580,A,D,C,RALEIGH,27607.0,1991,7,3
58489,1,0.4,124000,1997,1733,K,C,B,RALEIGH,27607.0,1992,11,4
58524,1,0.33,155000,1941,1961,A,C,I,RALEIGH,27607.0,1993,7,3
58549,16,0.25,44000,1960,768,A,A,A,GARNER,27529.0,1999,3,1
58575,1,0.36,387500,1935,2221,A,D,L,RALEIGH,27608.0,1999,3,1
58577,1,0.23,98500,1999,2721,A,F,I,RALEIGH,27607.0,1990,11,4
58607,16,0.54,65000,1964,1528,A,E,A,GARNER,27529.0,1994,5,2
58614,1,0.35,107000,1966,2227,I,D,A,RALEIGH,27609.0,1991,12,4
58623,16,0.54,114500,1956,1776,A,A,A,GARNER,27529.0,1999,2,1
58625,1,0.31,80000,1967,1245,A,B,A,RALEIGH,27606.0,1990,8,3
58626,2,2.05,200000,1972,5566,A,F,C,RALEIGH,27615.0,1995,11,4
58643,7,0.52,132000,1964,2701,I,E,A,RALEIGH,27609.0,1997,4,2
58646,1,0.28,215000,1950,3716,A,F,C,RALEIGH,27608.0,1995,5,2
58672,10,0.71,1000,1963,2329,G,J,A,WENDELL,27591.0,1995,11,4
58703,1,0.54,87500,1955,2174,A,C,A,RALEIGH,27610.0,1995,8,3
58801,13,0.36,172500,1969,2458,I,D,A,RALEIGH,27615.0,1996,6,2
58829,1,0.35,184000,1950,3576,A,F,I,RALEIGH,27609.0,1996,2,1
58847,18,0.97,117500,1966,1683,A,C,A,RALEIGH,27603.0,1994,6,2
58849,15,0.58,84000,1991,2142,A,C,A,RALEIGH,27603.0,1991,10,4
58908,1,0.49,75000,1966,1108,A,A,A,RALEIGH,27606.0,1994,3,1
58915,10,0.46,53500,1955,1122,A,A,A,WENDELL,27591.0,1991,11,4
58940,9,0.46,88000,1972,1748,A,C,A,ZEBULON,27597.0,1994,10,4
58944,1,0.32,72000,1961,975,A,A,A,RALEIGH,27610.0,1996,5,2
58945,16,0.34,120000,1961,1530,G,D,A,RALEIGH,27603.0,1999,5,2
