Township,Deeded_Acreage,Total_sale_Price,Year_Built,HEATED_AREA,DESIGN_STYLE,BATH,Story_Height,PHYSICAL_CITY,PHYSICAL_ZIP_CODE,year,month,Quarter
5,0.06,152000,2000,1632,C,D,I,MORRISVILLE,27560.0,2004,12,4
5,0.06,183000,2000,1660,C,D,C,MORRISVILLE,27560.0,2008,9,3
5,0.06,188000,2000,1632,C,D,I,MORRISVILLE,27560.0,2008,7,3
5,0.07,139000,2000,1440,C,D,B,MORRISVILLE,27560.0,2002,12,4
5,0.06,151500,2000,1632,C,D,I,MORRISVILLE,27560.0,2000,6,2
5,0.06,172000,2000,1660,C,D,C,MORRISVILLE,27560.0,2005,8,3
5,0.08,145000,2000,1440,C,D,B,MORRISVILLE,27560.0,2003,7,3
5,0.07,145500,2000,1660,C,D,C,MORRISVILLE,27560.0,2000,5,2
5,0.06,167000,2000,1740,C,D,L,MORRISVILLE,27560.0,2005,10,4
5,0.06,176000,2000,1660,C,D,C,MORRISVILLE,27560.0,2006,8,3
5,0.07,178000,2000,1440,C,D,B,MORRISVILLE,27560.0,2008,7,3
6,0.75,275000,2002,3018,A,D,C,HOLLY SPRINGS,27540.0,2003,7,3
6,0.83,260000,2000,2955,A,F,I,HOLLY SPRINGS,27540.0,2008,3,1
6,0.69,357000,2002,2723,A,E,B,HOLLY SPRINGS,27540.0,2006,3,1
20,0.23,251500,2006,2659,A,E,C,APEX,27502.0,2006,5,2
20,0.23,40000,2001,1426,A,D,C,APEX,27502.0,2008,8,3
20,0.23,218500,2000,2225,A,D,C,APEX,27502.0,2005,8,3
20,0.24,148500,2001,1724,A,D,C,APEX,27502.0,2001,2,1
20,0.22,177500,2000,1750,A,D,B,APEX,27502.0,2000,10,4
20,0.22,185500,2001,2178,A,D,C,APEX,27502.0,2001,3,1
12,0.78,160000,2005,1330,A,C,A,WILLOW SPRING,27592.0,2007,11,4
12,0.69,155000,2001,1356,A,C,A,WILLOW SPRING,27592.0,2009,9,3
12,0.69,125000,2000,1349,A,C,A,WILLOW SPRING,27592.0,2001,2,1
12,0.71,148500,2004,1326,A,C,A,WILLOW SPRING,27592.0,2007,4,2
12,0.69,123000,2000,1370,A,C,A,WILLOW SPRING,27592.0,2001,8,3
17,0.33,121000,2001,1396,A,D,C,KNIGHTDALE,27545.0,2003,2,1
17,0.33,137000,2001,1431,A,D,A,KNIGHTDALE,27545.0,2009,9,3
17,0.33,145000,2002,1537,A,D,C,KNIGHTDALE,27545.0,2005,10,4
17,0.23,145000,2000,1571,A,D,C,KNIGHTDALE,27545.0,2000,9,3
17,0.3,154000,2001,1691,A,D,B,KNIGHTDALE,27545.0,2006,9,3
17,0.34,124000,2001,1301,A,C,A,KNIGHTDALE,27545.0,2001,11,4
17,0.23,145000,2000,1696,A,D,C,KNIGHTDALE,27545.0,2005,4,2
17,0.27,134000,2000,1554,A,D,C,KNIGHTDALE,27545.0,2000,12,4
17,0.33,147000,2000,1643,A,D,C,KNIGHTDALE,27545.0,2004,6,2
17,0.22,125000,2000,1323,A,D,A,KNIGHTDALE,27545.0,2002,10,4
17,0.23,125000,2000,1107,A,D,A,KNIGHTDALE,27545.0,2007,10,4
17,0.23,128000,2001,1311,A,C,A,KNIGHTDALE,27545.0,2002,9,3
17,0.23,173000,2001,1492,A,D,A,KNIGHTDALE,27545.0,2007,6,2
17,0.28,138000,2001,1463,A,D,C,KNIGHTDALE,27545.0,2003,8,3
17,0.27,124000,2001,1396,A,D,C,KNIGHTDALE,27545.0,2002,2,1
17,0.21,125000,2001,1279,A,C,A,KNIGHTDALE,27545.0,2002,10,4
16,0.41,300000,2001,3532,A,F,I,GARNER,27529.0,2001,12,4
16,0.37,272000,2001,3231,A,E,C,GARNER,27529.0,2001,5,2
16,0.38,311000,2000,2738,A,D,C,GARNER,27529.0,2006,5,2
16,0.35,245000,2000,3358,A,F,C,GARNER,27529.0,2000,8,3
16,0.49,237500,2001,2704,A,D,C,GARNER,27529.0,2003,11,4
16,0.39,255000,2000,2796,A,D,B,GARNER,27529.0,2000,12,4
16,0.35,265500,2001,3167,A,F,C,GARNER,27529.0,2001,12,4
16,0.4,264500,2001,2824,A,F,C,GARNER,27529.0,2002,11,4
13,0.5,430000,2002,3732,A,D,C,RALEIGH,27614.0,2007,8,3
13,0.37,350000,2002,4086,A,F,C,RALEIGH,27614.0,2002,12,4
13,0.35,370000,2002,4210,A,F,C,RALEIGH,27614.0,2003,6,2
13,0.09,183000,2002,1666,C,D,B,RALEIGH,27614.0,2005,8,3
13,0.04,134000,2000,1368,C,D,C,RALEIGH,27614.0,2005,12,4
13,0.04,134000,2000,1400,C,D,C,RALEIGH,27614.0,2006,4,2
13,0.04,123000,2000,1380,C,D,C,RALEIGH,27614.0,2000,11,4
14,1.28,371000,2004,3127,A,E,C,WAKE FOREST,27587.0,2004,10,4
14,1.12,410000,2005,3353,A,F,C,WAKE FOREST,27587.0,2005,8,3
14,1.06,313000,2001,2439,A,D,A,WAKE FOREST,27587.0,2001,7,3
14,1.08,375000,2002,3219,A,D,B,WAKE FOREST,27587.0,2004,7,3
17,0.72,239000,2002,2203,A,D,K,RALEIGH,27616.0,2006,5,2
17,0.89,190000,2001,1945,A,D,B,RALEIGH,27616.0,2004,1,1
17,0.75,201000,2001,1885,A,D,I,RALEIGH,27616.0,2001,12,4
17,0.79,208000,2001,2114,A,D,C,RALEIGH,27616.0,2001,3,1
17,0.84,239000,2002,2295,A,D,C,RALEIGH,27616.0,2002,7,3
17,1.42,250000,2004,2487,A,D,C,RALEIGH,27616.0,2004,12,4
17,0.69,205000,2001,2125,A,D,B,RALEIGH,27616.0,2002,10,4
17,0.69,263000,2001,2339,A,D,K,RALEIGH,27616.0,2005,12,4
17,0.7,272500,2002,2041,A,C,A,RALEIGH,27616.0,2009,3,1
17,0.69,252500,2002,2380,A,D,A,RALEIGH,27616.0,2002,5,2
17,0.69,235000,2001,1830,A,D,C,RALEIGH,27616.0,2007,8,3
17,0.71,182000,2002,1893,A,D,A,RALEIGH,27616.0,2002,3,1
7,0.2,605000,2000,3958,A,D,C,RALEIGH,27615.0,2004,9,3
7,0.22,539000,2000,4047,A,D,I,RALEIGH,27615.0,2001,1,1
7,0.18,559500,2001,3763,A,E,C,RALEIGH,27615.0,2002,1,1
7,0.2,550000,2001,3805,A,D,I,RALEIGH,27615.0,2009,12,4
7,0.18,662000,2001,3590,A,D,I,RALEIGH,27615.0,2004,5,2
7,0.19,448500,2001,3400,C,D,C,RALEIGH,27615.0,2001,4,2
13,0.06,132500,2000,1632,C,D,C,RALEIGH,27614.0,2000,12,4
13,0.06,180000,2000,1992,C,D,C,RALEIGH,27614.0,2005,10,4
13,0.05,143000,2000,1644,C,D,C,RALEIGH,27614.0,2000,11,4
13,0.08,165000,2000,1884,C,D,C,RALEIGH,27614.0,2004,6,2
13,0.08,143000,2000,1499,C,D,B,RALEIGH,27614.0,2000,7,3
13,0.06,149000,2000,1968,C,D,C,RALEIGH,27614.0,2001,5,2
13,0.08,164000,2000,2004,C,D,C,RALEIGH,27614.0,2003,9,3
13,0.06,184000,2001,1992,C,D,C,RALEIGH,27614.0,2006,4,2
13,0.06,149500,2001,1632,C,D,C,RALEIGH,27614.0,2001,4,2
13,0.08,164500,2001,1936,C,D,C,RALEIGH,27614.0,2001,9,3
13,0.06,152000,2001,1992,C,D,C,RALEIGH,27614.0,2001,8,3
13,0.08,149000,2001,1666,C,D,B,RALEIGH,27614.0,2001,6,2
13,0.08,182000,2001,2038,C,D,C,RALEIGH,27614.0,2005,5,2
13,0.06,173000,2001,1656,A,D,C,RALEIGH,27614.0,2007,10,4
13,0.06,148500,2001,1644,C,D,C,RALEIGH,27614.0,2002,1,1
13,0.09,150000,2001,1520,C,D,B,RALEIGH,27614.0,2001,12,4
13,0.05,176000,2001,1656,C,D,C,RALEIGH,27614.0,2007,12,4
13,0.06,141000,2001,1644,C,D,C,RALEIGH,27614.0,2001,7,3
13,0.07,158000,2001,1520,C,D,B,RALEIGH,27614.0,2004,7,3
13,0.06,143000,2000,1656,C,D,C,RALEIGH,27614.0,2001,4,2
13,0.06,144500,2001,1632,C,D,C,RALEIGH,27614.0,2001,6,2
13,0.06,166500,2001,1632,C,D,C,RALEIGH,27614.0,2006,10,4
6,0.27,279500,2001,3063,A,D,C,CARY,27518.0,2001,8,3
6,0.33,261000,2001,2634,A,D,J,CARY,27518.0,2001,9,3
6,0.23,236500,2001,2512,A,D,C,CARY,27518.0,2001,8,3
6,0.23,247000,2000,2704,A,D,B,CARY,27518.0,2001,2,1
6,0.37,303000,2001,2806,A,D,C,CARY,27518.0,2005,7,3
6,0.23,236500,2000,2747,A,C,B,CARY,27518.0,2000,12,4
6,0.24,237500,2000,2743,A,D,C,CARY,27518.0,2000,10,4
6,0.39,234000,2000,2962,A,D,C,CARY,27518.0,2000,8,3
6,0.39,214000,2000,2869,A,D,C,CARY,27518.0,2001,2,1
6,0.26,226000,2000,2749,A,D,B,CARY,27518.0,2001,1,1
6,0.25,321000,2001,2580,A,D,C,CARY,27518.0,2006,11,4
6,0.23,279000,2001,2462,A,D,C,CARY,27518.0,2008,5,2
6,0.4,240500,2002,2704,A,D,B,CARY,27518.0,2002,10,4
6,0.28,249500,2001,2795,A,D,C,CARY,27518.0,2001,5,2
6,0.24,271000,2001,2450,A,D,A,CARY,27518.0,2001,7,3
6,0.23,310000,2000,3192,A,D,C,CARY,27518.0,2008,8,3
6,0.28,266000,2001,2426,A,D,A,CARY,27518.0,2001,5,2
6,0.34,390000,2000,3712,A,F,C,CARY,27518.0,2005,4,2
6,0.29,279500,2000,3258,A,D,C,CARY,27518.0,2000,11,4
6,0.27,321500,2000,3842,A,F,C,CARY,27518.0,2000,10,4
6,0.52,378000,2001,3697,A,F,C,CARY,27518.0,2004,3,1
6,0.46,365000,2000,3797,A,D,C,CARY,27518.0,2003,11,4
6,0.3,300000,2000,2647,A,D,C,CARY,27518.0,2006,1,1
6,0.34,276500,2000,3073,A,D,C,CARY,27518.0,2000,7,3
6,0.27,323500,2000,4002,A,F,C,CARY,27518.0,2000,9,3
6,0.27,335500,2000,3551,A,E,C,CARY,27518.0,2000,4,2
6,0.27,360000,2001,2889,A,D,I,CARY,27518.0,2005,9,3
6,0.25,319000,2001,3401,A,F,I,CARY,27518.0,2001,4,2
6,0.28,323500,2001,3620,A,F,I,CARY,27518.0,2001,5,2
6,0.31,298500,2000,2578,A,E,I,CARY,27518.0,2009,11,4
6,0.41,351000,2000,3342,A,E,K,CARY,27518.0,2000,6,2
6,0.28,244500,2002,2490,A,D,C,CARY,27518.0,2002,5,2
6,0.43,368500,2002,2759,A,E,A,CARY,27518.0,2007,5,2
6,0.29,294000,2002,1897,A,D,A,CARY,27518.0,2005,12,4
6,0.34,375000,2001,3706,A,F,C,CARY,27518.0,2001,9,3
6,0.31,430000,2000,4199,A,F,C,CARY,27518.0,2007,3,1
6,0.36,340000,2000,3724,A,F,C,CARY,27518.0,2003,8,3
6,0.28,346000,2001,3394,A,F,I,CARY,27518.0,2001,12,4
6,0.28,287000,2001,3116,A,D,C,CARY,27518.0,2001,5,2
6,0.34,390000,2001,3411,A,D,I,CARY,27518.0,2009,8,3
6,0.32,373000,2001,3452,A,D,C,CARY,27518.0,2006,5,2
6,0.64,295000,2001,2851,A,F,I,CARY,27518.0,2001,6,2
6,0.32,375000,2000,3759,A,F,C,CARY,27518.0,2005,3,1
6,0.27,268000,2000,3075,A,D,L,CARY,27518.0,2001,2,1
6,0.27,403000,2000,3897,A,E,C,CARY,27518.0,2007,6,2
6,0.3,332500,2000,3797,A,D,C,CARY,27518.0,2001,1,1
6,0.26,328000,2001,3620,A,F,C,CARY,27518.0,2001,6,2
6,0.27,316500,2001,3660,A,F,C,CARY,27518.0,2001,3,1
6,0.29,335000,2001,3251,A,D,C,CARY,27518.0,2004,6,2
6,0.31,387000,2001,3439,A,F,I,CARY,27518.0,2005,10,4
6,0.37,279500,2001,3198,A,F,C,CARY,27518.0,2001,3,1
6,0.23,336000,2001,3374,A,E,B,CARY,27518.0,2001,5,2
6,0.23,353000,2001,3816,A,F,C,CARY,27518.0,2003,11,4
6,0.23,291000,2001,3206,A,D,C,CARY,27518.0,2001,8,3
6,0.23,350500,2001,3727,A,F,C,CARY,27518.0,2001,8,3
6,0.23,344000,2001,3904,A,D,C,CARY,27518.0,2002,1,1
6,0.23,257500,2001,2682,A,D,C,CARY,27518.0,2001,6,2
6,0.23,275000,2001,2421,A,E,A,CARY,27518.0,2001,6,2
6,0.23,385000,2001,3813,A,F,C,CARY,27518.0,2004,8,3
6,0.23,380000,2001,3557,A,F,C,CARY,27518.0,2004,10,4
6,0.23,299000,2001,3797,A,F,C,CARY,27518.0,2001,2,1
6,0.3,348000,2002,3712,A,D,C,CARY,27518.0,2002,8,3
6,0.44,381000,2001,3350,A,F,A,CARY,27518.0,2005,1,1
6,0.27,335000,2001,3423,A,D,C,CARY,27518.0,2005,4,2
6,0.35,284500,2000,3271,A,D,C,CARY,27518.0,2001,2,1
6,0.49,292500,2001,3180,A,D,C,CARY,27518.0,2002,6,2
6,0.42,339500,2001,3661,A,F,L,CARY,27518.0,2001,7,3
6,0.29,423000,2001,3583,A,F,I,CARY,27518.0,2008,3,1
5,0.08,245000,2000,2128,C,D,B,MORRISVILLE,27560.0,2001,7,3
5,0.06,300000,2000,2372,C,D,I,MORRISVILLE,27560.0,2006,5,2
18,0.92,68000,1918,1876,A,B,A,RALEIGH,27606.0,2002,5,2
20,0.05,156000,1999,1673,C,D,B,APEX,27502.0,2004,10,4
20,0.29,672000,2006,4026,A,F,C,CARY,27519.0,2006,10,4
16,0.23,121000,2001,1680,J,D,A,RALEIGH,27610.0,2001,8,3
16,0.23,122000,2001,1700,J,D,A,RALEIGH,27610.0,2009,11,4
16,0.23,134000,2000,2072,J,D,A,RALEIGH,27610.0,2001,2,1
16,0.25,126500,2001,1522,I,C,A,RALEIGH,27610.0,2001,4,2
16,0.29,132000,2000,1726,I,E,A,RALEIGH,27610.0,2001,2,1
16,0.25,146000,2000,1942,J,C,A,RALEIGH,27610.0,2001,1,1
16,0.22,124500,2001,1528,J,C,A,RALEIGH,27610.0,2001,3,1
16,0.2,113500,2001,1170,A,C,A,RALEIGH,27610.0,2001,10,4
16,0.17,101000,2002,1536,A,C,A,RALEIGH,27610.0,2007,1,1
16,0.17,158000,2004,1522,I,D,A,RALEIGH,27610.0,2009,1,1
16,0.17,125500,2000,1632,A,D,C,RALEIGH,27610.0,2001,2,1
16,0.17,136000,2001,1725,A,D,C,RALEIGH,27610.0,2001,4,2
16,0.25,103000,2000,1152,A,C,A,RALEIGH,27610.0,2000,9,3
16,0.2,107500,2000,1152,A,C,A,RALEIGH,27610.0,2000,9,3
16,0.18,118000,2000,1384,A,C,A,RALEIGH,27610.0,2001,3,1
12,0.26,125000,2000,1365,A,C,A,FUQUAY VARINA,27526.0,2006,9,3
9,1.09,338000,2004,2643,A,F,A,ZEBULON,27597.0,2004,10,4
9,0.73,307000,2001,3234,A,F,J,ZEBULON,27597.0,2002,1,1
9,0.77,435000,2006,3489,A,F,J,ZEBULON,27597.0,2007,8,3
9,0.73,470000,2005,3602,A,F,A,ZEBULON,27597.0,2007,12,4
9,0.7,350000,2005,2910,A,F,A,ZEBULON,27597.0,2005,8,3
9,0.77,425000,2006,3659,A,F,A,ZEBULON,27597.0,2006,11,4
9,0.98,477500,2001,4208,A,F,I,ZEBULON,27597.0,2003,6,2
9,0.8,270000,2000,2595,A,D,A,ZEBULON,27597.0,2004,9,3
9,0.78,315000,2001,2574,A,D,A,ZEBULON,27597.0,2006,2,1
9,0.81,360500,2002,2721,A,F,A,ZEBULON,27597.0,2002,11,4
9,0.71,294000,2001,2445,A,D,A,ZEBULON,27597.0,2001,8,3
9,0.74,286000,2002,2429,A,D,A,ZEBULON,27597.0,2003,1,1
9,0.78,372500,2007,2628,A,D,A,ZEBULON,27597.0,2007,6,2
9,0.75,400000,2000,3589,A,F,C,ZEBULON,27597.0,2004,2,1
9,0.7,320000,2002,3123,A,E,I,ZEBULON,27597.0,2003,6,2
9,0.71,299000,2006,2643,A,D,A,ZEBULON,27597.0,2009,12,4
9,0.74,330000,2006,2338,A,C,A,ZEBULON,27597.0,2006,8,3
9,0.69,362500,2003,3356,A,D,B,ZEBULON,27597.0,2003,7,3
9,1.29,261000,2000,2835,A,D,B,ZEBULON,27597.0,2000,10,4
9,0.7,334000,2005,3171,A,F,B,ZEBULON,27597.0,2009,11,4
9,0.84,470000,2000,3524,A,D,C,ZEBULON,27597.0,2007,7,3
7,0.18,323000,2000,2978,A,F,I,RALEIGH,27612.0,2001,2,1
7,0.18,354000,2001,2626,A,D,I,RALEIGH,27612.0,2005,2,1
7,0.35,310000,2000,2207,A,D,A,RALEIGH,27612.0,2001,6,2
7,0.6,315000,2000,3400,A,F,C,RALEIGH,27612.0,2000,10,4
7,0.4,328000,2000,2468,A,D,A,RALEIGH,27612.0,2000,9,3
7,0.19,450000,2000,3165,A,E,J,RALEIGH,27612.0,2009,5,2
7,0.16,306000,2001,2697,A,D,C,RALEIGH,27612.0,2001,9,3
7,0.27,296000,2000,2116,A,D,A,RALEIGH,27612.0,2000,7,3
7,0.21,303000,2000,2433,A,D,I,RALEIGH,27612.0,2001,1,1
7,0.18,289000,2000,2308,A,D,A,RALEIGH,27612.0,2002,3,1
7,0.16,342500,2000,2720,A,D,A,RALEIGH,27612.0,2004,9,3
7,0.16,358000,2003,2287,A,C,A,RALEIGH,27612.0,2004,3,1
3,0.19,310500,2006,3400,A,F,C,APEX,27502.0,2007,1,1
3,0.21,228000,2000,1988,A,D,C,APEX,27502.0,2006,10,4
3,0.19,221000,2000,2316,A,D,C,APEX,27502.0,2006,6,2
3,0.15,229500,2000,1654,A,D,I,APEX,27502.0,2007,4,2
3,0.18,216500,2000,2214,A,D,C,APEX,27502.0,2005,7,3
3,0.2,227500,2000,2497,A,D,I,APEX,27502.0,2000,10,4
3,0.27,186500,2000,2200,A,D,C,APEX,27502.0,2000,9,3
3,0.29,229500,2000,3230,A,D,C,APEX,27502.0,2000,8,3
3,0.26,215000,2000,3206,A,D,C,APEX,27502.0,2000,7,3
3,0.16,256000,2000,2459,A,D,I,APEX,27502.0,2007,10,4
3,0.21,178500,2000,1988,A,D,C,APEX,27502.0,2001,1,1
10,0.35,99000,2002,1012,A,C,A,WENDELL,27591.0,2002,12,4
10,0.33,90000,2002,1136,A,C,A,WENDELL,27591.0,2003,4,2
10,0.34,114000,2002,1329,A,C,A,WENDELL,27591.0,2002,5,2
10,0.32,117500,2002,1280,A,C,A,WENDELL,27591.0,2009,8,3
10,0.32,99500,2001,1097,A,C,A,WENDELL,27591.0,2007,9,3
10,0.29,96000,2000,1014,A,C,A,WENDELL,27591.0,2001,3,1
10,0.37,98500,2001,1097,A,C,A,WENDELL,27591.0,2001,9,3
10,0.28,109500,2000,1320,A,C,A,WENDELL,27591.0,2001,7,3
10,0.37,101000,2000,1112,A,C,A,WENDELL,27591.0,2005,12,4
10,0.32,96000,2002,1059,A,C,A,WENDELL,27591.0,2002,8,3
10,0.29,105000,2002,1074,A,C,A,WENDELL,27591.0,2006,8,3
10,0.29,94500,2000,1034,A,C,A,WENDELL,27591.0,2000,6,2
10,0.82,102000,2001,1094,A,C,A,WENDELL,27591.0,2002,3,1
10,0.44,86000,2002,1125,A,C,A,WENDELL,27591.0,2002,8,3
10,0.45,95000,2002,1125,A,C,A,WENDELL,27591.0,2003,3,1
10,0.28,96000,2001,1259,A,C,A,WENDELL,27591.0,2006,7,3
10,0.29,95500,2001,1624,A,E,A,WENDELL,27591.0,2002,2,1
10,0.3,94000,2000,1014,A,C,A,WENDELL,27591.0,2000,6,2
18,0.18,156000,2001,1792,A,D,C,RALEIGH,27603.0,2001,4,2
18,0.18,184500,2000,2287,A,D,C,RALEIGH,27603.0,2005,7,3
18,0.18,148500,2000,1684,A,D,C,RALEIGH,27603.0,2000,12,4
18,0.18,183000,2001,1978,A,D,C,RALEIGH,27603.0,2005,3,1
18,0.18,176000,2001,1790,A,D,C,RALEIGH,27603.0,2004,7,3
18,0.18,181000,2001,2171,A,D,C,RALEIGH,27603.0,2005,10,4
18,0.19,154500,2001,2016,A,D,C,RALEIGH,27603.0,2001,11,4
18,0.17,157000,2001,1922,A,D,K,RALEIGH,27603.0,2001,4,2
20,0.14,133000,2000,1539,A,C,I,APEX,27539.0,2000,12,4
20,0.14,121000,2000,1096,A,C,A,APEX,27539.0,2006,2,1
20,0.19,121500,2000,1445,A,C,I,APEX,27539.0,2000,10,4
20,0.15,129000,2000,1403,A,C,I,APEX,27539.0,2005,9,3
20,0.14,123000,2000,1548,A,C,I,APEX,27539.0,2004,8,3
20,0.17,131000,2000,1421,A,C,K,APEX,27539.0,2001,2,1
20,0.14,115500,2000,1096,A,D,A,APEX,27539.0,2000,6,2
20,0.14,165000,2000,1314,A,D,B,APEX,27539.0,2007,9,3
20,0.17,133000,2000,1676,A,D,I,APEX,27539.0,2000,12,4
20,0.17,150000,2000,1527,A,C,I,APEX,27539.0,2008,6,2
20,0.21,131500,2000,1539,A,C,I,APEX,27539.0,2001,2,1
20,0.14,131000,2000,1356,A,D,C,APEX,27539.0,2001,1,1
